Title,Location,Company,Salary,Description
CNC TURN MILL PROGRAMMER (MALE-16),"Chakan, Pune, Maharashtra",Saurabh Flexipack Systems,None,"CNC TURN MILL PROGRAMMER

Openings
3

Experience
5 to 6

Location
chakan pune

Job Status
Open

Skills
Candidate having Knowledge of CNC Part Programming & Operation of CNC Turn Mill /VMC Machine preferably with Mitsubishi & Siemens Control.
Having Good knowledge all about Tooling & Fixtures
Knowledge about Tooling on CNC & Milling Machine
Knowledge of CNC/VMC, BFW & JYOTI M VMC & Jyoti turn Mill Machine maintenance
Ensure Proper use of Machines, Tooling and Gauges used by Subordinates.
Reduce the Setting time by process improvements
He should be Good Communicator & fast learner.
BFW & JYOTI Machines & its Maintenance experience candidate will be preferred.
Candidate should be Diploma/Degree in Mechanical.


Roles and Responsibility
Candidate having Knowledge of CNC Part Programming & Operation of CNC Turn Mill /VMC Machine preferably with Mitsubishi & Siemens Control. Having Good knowledge all about Tooling & Fixtures Knowledge about Tooling on CNC & Milling Machine Knowledge of CNC/VMC, BFW & JYOTI M VMC & Jyoti turn Mill Machine maintenance Ensure Proper use of Machines, Tooling and Gauges used by Subordinates. Reduce the Setting time by process improvements He should be Good Communicator BFW & JYOTI Machines & its Maintenance experience candidate will be preferred. Candidate should be Diploma/Degree in Mechanical."
PLC Programmer,"Chennai, Tamil Nadu",SRIVEN AUTOPAC PVT. LTD,"₹2,40,000 - ₹3,00,000 a year","Qualification: Diploma/B.E(ECE/EEE/E&I)
Experience: 3 yrs-5 yrs
MALE CANDIDATES ONLY
Location: Perungudi,Chennai-600096
job description:
PLC programming Knowledge is essential
Development of HMI screens with various Combinations
Electrical document preparation and PLC ladder
Experience in Machine building
Job Type: Full-time
Salary: ₹240,000.00 to ₹300,000.00 /year
Experience:
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
[Government] Dr Bhubaneswar Borooah Cancer Institute Non / M...,India,Tata Memorial Centre (TMC),None,"Government job &#10;

Tata Memorial Centre (TMC)
Tata Memorial Hospital
Invites online applications for recruitment of Full time Non Medical positions in various departments available in Dr. Bhubaneswar Borooah Cancer Institute, Guwahati.
MEDICAL PHYSICIST ‘C’ – 1 Post
SCIENTIFIC OFFICER C (COMPUTER PROGRAMMER) – 1 Post
SCIENTIFIC OFFICER C (IT CO-ORDINATOR) – 1 Post
SCIENTIFIC OFFICER SB (BIO-MEDICAL) – 1 Post
SCIENTIFIC OFFICER SB (TRIAL CO-ORDINATOR) – 4 Posts
SCIENTIFIC OFFICER SB (LIBRARY SCIENCE) – 1 Post
SCIENTIFIC ASSISTANT ‘B’ (PHYSIOTHERAPY) – 1 Post
SCIENTIFIC ASSISTANT ‘B’ (SPEECH THERAPY) – 1 Post
SCIENTIFIC ASSISTANT C (NUCLEAR MEDICINE) – 1 Post
PHARMACIST ‘B” – 1 Post
ASSISTANT DIETICIAN – 1 Post
ASSISTANT MEDICAL SOCIAL WORKER – 3 Posts
SCIENTIFIC ASSISTANT B (OCCUPATIONAL THERAPY) – 1 Post
HOUSEKEEPER – 1 Post
CLINICAL PSYCHOLOGIST – 1 Post
SCIENTIFIC ASSISTANT ‘B’ (RADIOTHERAPY) – 4 Posts
TECHNICIAN ‘A’ (ICU) – 3 Posts
TECHNICIAN ‘A’ (OT) – 2 Posts
TECHNICIAN ‘A’ (MICROBIOLOGY) – 1 Post
TECHNICIAN ‘A’ (TRANSFUSION MEDICINE) – 1 Post
TECHNICIAN ‘A‘ (ENDOSCOPY) – 1 Post
TECHNICIAN ‘A’ (LABORATORY) – 2 Posts
TECHNICIAN ‘A’ (C.S.S.D.) – 2 Posts
TECHNICIAN ‘A’ (MOULD ROOM) – 1 Post
TECHNICIAN ‘A’ (MOLECULAR CYTOGENETIC) – 1 Post
NURSE A – 66 Posts
SECURITY CUM FIRE OFFICER – 2 Posts
ASSISTANT PROFESSOR E (EPIDEMIOLOGY & BIOSTATISTICS) – 1 Post
Application Fee:
₹ 300/- online using Debit Card / Credit Card.
SC /ST / Female Candidates / Persons with Disabilities / Ex-servicemen (1st time applying for civil post after serving any rank) are exempted from paying application fees.
Selection Process: Written test / Interview / Skill Test.
How to Apply: Eligible Interested candidates should apply online only @ tmc.gov.in. The Last date for online application is 24/07/2020 upto 05.30 p.m. The last date for receiving hard copy of online applications is 7th August 2020 at Dr.Bhubaneswar Borooah Cancer Institute, Gopinath Nagar, Guwahati, Assam-781016.
Logon to: https://tmc.gov.in/m_events/Events/JobDetail?jobId=6932 for more detailed information."
GAMEPLAY PROGRAMMER,"Bengaluru, Karnataka",Bot Rods,None,"Job Description: The Gameplay Programmer will be responsible for developing 3D games for a multi-platform environment. This includes coding, debugging and managing Critical Game Systems.
Requirements:
Write clean, well-documented and efficient code while overcoming the challenges that are unique to game development
Expert level knowledge in C# or C++
Strong grasp of algorithms, data structures and object oriented concepts
Passionate about game development and video games
At least 1 year of experience in Unity 3D, Unreal or equivalent engines
Comfortable in a start-up culture and fast sprint work style
Strong problem solving and communication skills
Experience using game development frameworks and middleware is a plus
LOCATION: Bangalore"
Mastercam Programmer,"Bengaluru, Karnataka",V3i Technologies,"₹1,80,000 - ₹2,40,000 a year","We are hiring CNC Programmer with minimum one year experience in Mastercam software.
Should have good knowledge in CNC programming, Cutting Tools, and Design of Jigs and Fixtures.
Should be able to understand drawing and program for Milling and Turning parts
Should have Teaching skills to share knowledge with team members
Should have good English communication skills
Job Type: Full-time
Salary: ₹180,000.00 - ₹240,000.00 per year
Experience:
total work: 1 year (Preferred)
Education:
Diploma (Preferred)
Work Remotely:
No"
CNC Programmer,India,george philips,None,"Programming, Setting Up and Operating CNC Machines with HASS Controller


2. Job Details

To take up work as per engineering drawings and specifications with minimal supervision.
Responsible in programming mills and lathes by entering instructions.
Setting reference points, tool registers conditional switches and calculating requirements.
Ensures if programs run on machines without errors, thus ensuring highest quality is maintained at all times.
Maintaining specifications by observing drilling, grooving and cutting.
Detects malfunctions and troubleshoots processes.
Adjusting and reprogramming controls, sharpening and replacing worn tools.
Adhering to quality assurance procedures and processes.
To take a responsible approach to health, safety and environmental risks in relation to job responsibilities and to control the risks or report them to management as appropriate.


3. Key Skills


Diploma or Certificate course in CNC Machining & Programming.
Minimum 3 Years’ experience as CNC Programmer & Operator.
Proficient with DELCAM Software.
Experienced in 2D and 3D Programming.
Proficient in handling CNC Lathe."
ASP.NET Programmer,"Tagore Town, Uttar Pradesh",Shuchita Technologies Pvt Ltd,"₹20,000 - ₹30,000 a month","Person having Bachelor's Degree in Computer Science or Information Technology, Experience in Full Cycle of ASP.NET Framework & good knowledge of SQL Server and aware about Jquery.
Job Type: Full-time
Salary: ₹20,000.00 - ₹30,000.00 per month
Experience:
work: 1 year (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Dot Net Programmer,"Lucknow, Uttar Pradesh",NetProphets Cyberworks Pvt. Ltd.,"₹3,00,000 - ₹6,00,000 a year","Hi,
If you have excellent programming skills on Dot Net. We would like to hear from you . If interested please share your resume mentioning the following informatio
Job Title : Dot Net Developer
Location: Jaipur/ Lucknow
Experience: 2-5+ yrs
Education: B.E/B.Tech or MCA
Skills
Experience in .NET, MVC.NET, MS SQL Server, Web API, NLog &
Dapper/Entity Framework
Fluent API
JavaScript/JQuery
JSON
Devextreme Controls
Interview Process
Round 1- Test
Round 2- Technical Interview
Round 3- Managerial Discussion
Please mention the following information along with your application.
Total Experience:
Current CTC:
Expected CTC:
Joining time required:
Education:
All the best!
Kind regards,
Vidhika Lall
Human Resource
Expected Start Date: 9/6/2020
Job Type: Full-time
Salary: ₹300,000.00 - ₹600,000.00 per year
Experience:
mvc: 3 years (Preferred)
total work: 3 years (Preferred)
C#: 1 year (Preferred)
HTML: 1 year (Preferred)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
XML Programmer,"Chennai, Tamil Nadu",Domex e-Data Pvt Ltd,None,"Requires excellent knowledge in Programming Languages like C#, VBA, Python, Perl etc.
Strong Knowledge of Xml Schema, Html, Xml, Xslt, and Css
Experienced in Working with Xml Processing Tools
Extensive Knowledge of Data Modeling Inside Xml
Validate rules as per the requirements.
Desire to learn and apply new aspects of programming.
Perform efficiency testing on all programs to determine where changes need to be made.
Remains current on all new updates and programs available for XML programming
Job Types: Part-time, Contract
Experience:
work: 1 year (Preferred)"
Junior Programmer (C++),India,Sumo Digital Ltd,None,"Established in 2007, Sumo Video Games is one of India’s leading video game developers. We work hand in hand with Sumo Digital’s UK studios to build ground-breaking games and content for some of the world’s biggest publishers including Microsoft, Sony, Apple and Sega.

It’s an exciting time to be part of Sumo, winners of the Develop: Star Awards 2019 Best Studio; big things are on the horizon and we want you to be part of our continued journey. Join us!

We are looking for experienced programmers to join the Sumo Video Games team to contribute to the development of existing console and Windows based projects. Talented programmers will always find a home here at Sumo, no matter what your specialism is. We have opportunities to play a key part in our development in our programming team in Pune. Working alongside, including co-developing, our UK studios and development teams to build multi-genre AAA games across a variety of platforms.
As Junior Programmer you will:
Write quality code under mentorship of seniors.
Involve in an iterative process of discussions and feedbacks on the modules assigned to you with a senior team member.
Liaise with Quality Assurance to fix bugs.
Strive to learn and explore various techs under our arsenal.
Must have skills:
Proficiency in C/C++.
Clear understanding of 3d math & vector algebra
Excellent communication skills
Experience with at least one current generation engine (UE4, CryEngine, Source, Unity etc.)
Proficiency in using Visual Studio.
It would be great if you also have:
1-2 years’ experience in the games industry.
Contributed to a shipped title.
C#, JavaScript or Python programming experience.
Graphics systems (3D graphics, animation, camera control, lighting, materials and shaders) knowhow.
Experience with source control
What we offer:

Our Studio is unique in India, giving our staff the opportunity to work directly on all leading gaming platforms, at every stage of game development.

Being part of Sumo's Pune studio is a rewarding experience, one that requires dedication, a strong sense of ownership over your work and an overwhelming enthusiasm for the games you work on.

In return we offer competitive salary, flexi-time & benefits, and excellent working environment and most importantly we will give you the room to be yourself and live your passion.

Additionally, we provide relocation reimbursement from other cities, a performance-linked bonus in addition to the fixed salary, opportunities to attend industry conferences and a complete and all-encompassing medical insurance package for our employees and their children.

Come join the team."
