Title,Location,Company,Salary,Sponsored,Description
Program Coordinator / Project Manager (IHOPE),India,L V Prasad Eye Institute,None,Organic,"Project coordination, communicating with scientists and clinicians at the participating institutions.A background in big data, health economics, clinical or…"
SAP MDM - Master Data Management-Business Analyst,"Bengaluru, Karnataka",Wipro Limited,None,Organic,"Collaborate with Business, IT Business Partners, Architects and Tech Leads to elaborate on the requirements.""As a Senior Business Analyst, you are responsible…"
Ads -Data Scientist,"Bengaluru, Karnataka",Truecaller,None,Organic,Actively keep up to date on external market and data research and work towards adding data points from external sources to our own data in order to create a…
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Data Analyst,India,GivingForce Limited,None,Organic,"Providing technical expertise in data storage structures, data mining, and data cleansing.Technical expertise regarding data models, data mining and…"
Data Scientist,"Noida, Uttar Pradesh",Priority Vendor,None,Organic,"As a data scientist, he/she will have the opportunity to leverage Priority Vendor 3 year old rich data to develop data products that are used by millions of…"
Content Analysis Internship,"Bengaluru, Karnataka",Sprinklr Private Limited,"₹20,000 a month",Organic,Work closely with product managers and data scientists to understand requirements and execute data preparation projects.Have relevant skills and interests.
Data Analytics - Business Analyst,"Navi Mumbai, Maharashtra",V2Solutions,None,Organic,Substantial hands-on experience with data handling.Able to analyze data independently and draw out salient insights.
Python/Machine Learning Developer,"Pune, Maharashtra",ARD Softech,None,Organic,POSITION: PYTHON/MACHINE LEARNING DEVELOPER - EXPERIENCE 0-1 YEAR.Interact with overseas clients and ensure timely and quality delivery of applications.
"Scientist III, Compendial development Laboratory","Hyderabad, Telangana",US Pharmacopeia,None,Organic,Exposure to GMP/GLP/QMS environment and documentation procedures and champions the data integrity.The U.S. Pharmacopeial Convention (USP) is a scientific…
Product Data Analyst,"Bengaluru, Karnataka",Trifacta,None,Organic,"2-5 years experience in business or data analytics.Trifacta, the pioneer in data transformation, significantly enhances the value of an enterprise’s Big Data…"
Senior Developer,India,Larsen & Toubro Infotech Limited,None,Organic,Understand the requirements and issues that the Development Team is experiencing - Work with the Hadoop Admin to troubleshoot issues and identify proposed…
Business Analytics Internship,"Bengaluru, Karnataka",Fexmy.co,"₹5,000 a month",Organic,"Under guidance, executing data representation, and advanced visualizations starting from data gathering, processing and publishing 5."
HR Services Specialist – Global People Analytics,"Bengaluru, Karnataka",ABB,None,Organic,"Analyzing and verifying employee and organization data quality.Extracting reports for internal data quality through ad-hoc query, or from customized…"
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Data Engineer,"Bengaluru, Karnataka","Ultramatics, Inc.",None,Organic,Create the next generation data and analytics tools to power digital transformation for analytics and data scientist team members.Temporarily due to COVID-19.
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Senior Research Associate,"Mumbai, Maharashtra",Gegadyne Energy,None,Organic,Assist material scientists in analyzing the samples.Generation and handling of large data.Work under the supervision and guidance of a team of material…
Machine Learning Software Enginner,"Bengaluru, Karnataka",Qualcomm,None,Organic,"Education Requirements Required: Bachelor's, Computer Engineering and/or Computer Science and/or Electrical Engineering."
Marketing Data Analyst - Data Visualization & Reporting Anal...,Remote,Show Me Leads,None,Organic,"Demonstrated strong technical knowledge in various data models, data mining, database design development, data segmentation techniques, data visualization tools…"
Principal Data Scientist,"Mumbai, Maharashtra",Sanofi,None,Organic,Experience with any of the following: biomedical data types/population health data/real world data/novel data streams relevant to the pharmaceutical industry.
Data Analyst,"Kolkata, West Bengal",Vixplor Analytics,None,Organic,"Acquire data from primary or secondary data sources and maintain databases/data systems.Develop and implement databases, data collection systems, data…"
JRF (Junior Research Fellow),"Gandhinagar, Gujarat",Indian Institute of Technology (IIT) Gandhinagar,"₹31,000 a month",Organic,"Conducting experiments in open channel flows, field work, data acquisition, signal processing.Preferred Skills: Conducting experiments in open channel flows,…"
Senior Data Scientist,"Bengaluru, Karnataka",Nanobi,None,Organic,"Solutions will be complete packages of BI and advanced data science related models in ""R"".Strong understanding of databases, file systems (big data stores,…"
Data Analyst/ Senior Data Analyst,"Hyderabad, Telangana",Perceptive Analytics,None,Organic,Everyone else must bring data.”.Expertise and strong experience in data gathering and analysis.Get actionable insights from data with analytical tools like…
Digital Data Analyst,"Vasai, Maharashtra",DG7,None,Organic,"Manage projects related to digital analytics from start to finish including data integration, report and dashboard automation, product analytics and insight,…"
Ref Data Mgmt Analyst 1 - C09,"Gurgaon, Haryana",CITI,None,Organic,Managing various data remediation work streams Projects Knowledge.Remediates data in the Clients and Security Coding systems.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
